@@Culture:ru-RU
DialogColumn;Commentary;"Specifies the risk of membership in this application role (rang 0 - 1).";"Specifies the risk of membership in this application role (rang 0 - 1).";"Задает риск членства в этой роли в приложении (диапазон 0–1)."
DialogColumn;Commentary;"Specifies whether the approver can edit these product paramters.";"Specifies whether the approver can edit these product paramters.";"Указывает, может ли утверждающий редактировать эти параметры продукта."
DialogColumn;Commentary;"Specifies whether the calculation should be done immediately the data changes of asynchronously through the DBQueue processor.";"Specifies whether the calculation should be done immediately the data changes of asynchronously through the DBQueue processor.";"Указывает, следует ли немедленно производить расчет после асинхронного изменения данных посредством процессора DBQueue."
DialogColumn;Commentary;"Specifies whether the employee who will be affected in the decision, can also approve the request or the attestation case. This option overrides the following configuration parameters:
""QER\ITShop\PersonInsertedNoDecide""
""QER\ITShop\PersonOrderedNoDecide""
""QER\Attestation\PersonToAttestNoDecide""";"Specifies whether the employee affected by the decision, can also approve the request or the attestation case. This option overrides the following configuration parameters:
""QER\ITShop\PersonInsertedNoDecide""
""QER\ITShop\PersonOrderedNoDecide""
""QER\Attestation\PersonToAttestNoDecide""";"Указывает, может ли сотрудник, которого касается решение, также утверждать запрос или аттестацию. Эта опция перекрывает следующие параметры конфигурации:
QER\ITShop\PersonInsertedNoDecide
QER\ITShop\PersonOrderedNoDecide
QER\Attestation\PersonToAttestNoDecide"
DialogColumn;Commentary;"Specifies whether the object can be part of a system role.";"Specifies whether the object can be part of a system role.";"Указывает, может ли объект быть частью системной роли."
DialogColumn;Commentary;"Specifies whether the object can be requested in the IT Shop.";"Specifies whether the object can be requested in the IT Shop.";"Указывает, может ли объект быть запрошен в ИТ-супермаркете."
DialogColumn;Commentary;"Specifies whether the system role can be requested in the IT Shop.";"Specifies whether the system role can be requested in the IT Shop.";"Задает возможность запроса системной роли через ИТ-супермаркет."
DialogColumn;Commentary;"Specifies whether this business role is enabled.";"Specifies whether this business role is enabled.";"Указывает, активирована ли эта бизнес-роль."
DialogColumn;Commentary;"Specifies whether this employee currently poses a security risk.";"Specifies whether this employee currently poses a security risk.";"Указывает, представляет ли этот сотрудник в данный момент риск нарушения безопасности."
DialogColumn;Commentary;"Specifies whether this function is enabled.";"Specifies whether this function is enabled.";"Указывает, активирована ли эта функция."
DialogColumn;Commentary;"Specifies whether this step should be hidden by default in the approval history. For example, this behavior is applied to steps with the approval procedure ""CD - calculated approval"" that are only used for branching in the approval tree. It makes it easier to view the history.";"Specifies whether this step should be hidden by default in the approval history. For example, this behavior is applied to steps with the approval procedure ""CD - calculated approval"" that are only used for branching in the approval tree. It makes it easier to view the history.";"Указывает, следует ли по умолчанию скрывать этот этап в архиве утверждений. К примеру, такое поведение задано для этапов с процедурой утверждения ""CD — расчет утверждения"", которые служат только для ветвления дерева утверждений. Это облегчает просмотр архива."
DialogColumn;Commentary;"Starling 2FA user ID for multifactor authentication.";"Starling 2FA user ID for multi-factor authentication.";"Идентификатор пользователя Starling 2FA для многофакторной аутентификации."
DialogColumn;Commentary;"States that the device model is not enabled and cannot be assigned anymore. Does not affect existing assignments.";"States that the device model is not enabled and cannot be assigned anymore. Does not affect existing assignments.";"Указывает, что модель устройства не активирована и не может быть никому назначена. Не затрагивает существующие назначения."
DialogColumn;Commentary;"Status identifier.";"Status identifier.";"Идентификатор статуса."
DialogColumn;Commentary;"Status label in error case.";"Status label in error case.";"Ярлык статуса в случае ошибки."
DialogColumn;Commentary;"Status name.";"Status name.";"Имя статуса."
DialogColumn;Commentary;"Status of delegation request.";"Status of delegation request.";"Статус запроса на делегирование."
DialogColumn;Commentary;"Storage capacity of the device in GB.";"Storage capacity of the device in gigabytes.";"Емкость хранилища устройства в гигабайтах."
DialogColumn;Commentary;"Storage class identifier.";"Storage class identifier.";"Идентификатор класса хранения."
DialogColumn;Commentary;"Street.";"Street.";"Улица."
DialogColumn;Commentary;"Subnet mask.";"Subnet mask.";"Маска подсети."
DialogColumn;Commentary;"Success status label.";"Success status label.";"Ярлык успешного статуса."
DialogColumn;Commentary;"Superior's identifier.";"Superior's identifier.";"Идентификатор руководителя"
DialogColumn;Commentary;"Supplier identifier.";"Supplier identifier.";"Идентификатор поставщика."
DialogColumn;Commentary;"Supplier product code.";"Supplier product code.";"Код продукта поставщика."
DialogColumn;Commentary;"Supplier's customer number .";"Supplier's customer number .";"Номер заказчика для поставщика."
DialogColumn;Commentary;"System password in case several employees use the same system user but each has their own password.";"System password in case several employees use the same system user but each has their own password.";"Системный пароль в случае, когда несколько сотрудников входят с одного системного пользователя, но каждый со своим паролем."
DialogColumn;Commentary;"System role assignment  identifier.";"System role assignment  identifier.";"Идентификатор назначения системной роли."
DialogColumn;Commentary;"System role display name.";"System role display name.";"Отображаемое имя системной роли."
DialogColumn;Commentary;"System role ID.";"System role ID.";"Идентификатор системной роли."
DialogColumn;Commentary;"System user name that should be used when this employee is logged on the system.";"SYstem user name that should be used when this employee is logged on the system.";"Имя системного пользователя, используемое при входе этого сотрудника в систему."
DialogColumn;Commentary;"Table containing the accounts (reference UID_Person is obligatory).";"Table containing the accounts (must have reference UID_Person).";"Таблица, содержащая учетные записи (должна иметь ссылку UID_Person)."
DialogColumn;Commentary;"Table in which the assignement should be made.";"Table in which the assignement should be made.";"Таблица, в которой должны быть сделаны присваивания."
DialogColumn;Commentary;"Table in which this email address is already in use.";"Table in which this email address is already in use.";"Таблица, в которой уже используется этот электронный адрес."
DialogColumn;Commentary;"Table in which this item is already in use.";"Table in which this service item is already in use.";"Таблица, в которой уже используется этот элемент услуги."
DialogColumn;Commentary;"Table in which this user account is already in use.";"Table in which this user account is already in use.";"Таблица, в которой уже используется эта учетная запись пользователя."
DialogColumn;Commentary;"Telephone times.";"Telephone times.";"Время для звонка."
DialogColumn;Commentary;"Template identifier.";"Template identifier.";"Идентификатор шаблона."
DialogColumn;Commentary;"Terms of use ID.";"Terms of use ID.";"Идентификатор условий использования."
DialogColumn;Commentary;"Terms of use identifier.";"Terms of use identifier.";"Идентификатор условий использования."
DialogColumn;Commentary;"The authorization requires an authentication by multi-factor authentication (e.g. Starling 2FA).";"Approval of this product's requests requires multi-factor authentication (e.g. Starling 2FA).";"Для утверждения запросов по этому продукту требуется многофакторная аутентификация (например, Starling 2FA)."
DialogColumn;Commentary;"The calculation task is started when changes are made to the contents of this table.";"The calculation task is started when changes are made to the contents of this table.";"Задача расчета запускается при изменениях в содержимом этой таблицы."
DialogColumn;Commentary;"The current approver can delegate approval to another employee. This deputy is sole approver for the current approval step. After this step has been concluded the request is passed on to the next level of approvers.";"The current approver can delegate approval to another employee. This deputy is sole approver for the current approval step. After this step has been concluded the request is passed on to the next level of approvers.";"Текущий утверждающий может делегировать утверждение другому сотруднику. Такой заместитель будет единоличным утверждающим по этому этапу утверждения. После завершения этого этапа запрос передается на следующий уровень утверждающих."
DialogColumn;Commentary;"The current approver has delegated the approval or has enter an additionally required approver.";"The current approver has delegated the approval or has enter an additionally required approver.";"Текущий утверждающий делегировал утверждение либо указал дополнительного утверждающего."
DialogColumn;Commentary;"The device is a host for virtual machines.";"The device is a host for virtual machines.";"Устройство является узлом виртуальных машин."
DialogColumn;Commentary;"The device is a virtual system.";"The device is a virtual system.";"Устройство является виртуальной системой."
DialogColumn;Commentary;"The employee made this decision because it was delegated to him.";"The person made the decision based on a delegation.";"Лицо, принявшее решение на основе делегирования."
DialogColumn;Commentary;"The number assigned to an employee other than the ID.";"The number assigned to an employee other than the ID.";"Номер, присвоенный сотруднику и отличный от идентификатора."
DialogColumn;Commentary;"The number of days after which the workflow is automatically aborted by the system (timeout).";"The number of days after which the workflow is automatically aborted by the system (timeout).";"Число дней, после которого процедура автоматически прерывается в системе (время ожидания)."
DialogColumn;Commentary;"The passcode is set by administrator for short term and one-time use in case of forgotten password.";"The passcode is set by administrator for short term and one-time use in case of forgotten password.";"Пароль устанавливается администратором для краткосрочного и разового использования при восстановлении забытого пароля."
DialogColumn;Commentary;"The product can be requested together with parent cart item as additional option.";"The product can be requested together with parent cart item as additional option.";"Продукт может быть запрошен в качестве необязательного дополнения к родительскому элементу корзины."
DialogColumn;Commentary;"The product has been requested together with parent cart item as additional option.";"The product has been requested together with parent cart item as additional option.";"Продукт был запрошен в качестве необязательного дополнения к родительскому элементу корзины."
DialogColumn;Commentary;"The query is executed to the data (XObjectkey as ObjectKeyToInspect) in this table.";"The query is executed to the data (XObjectkey as ObjectKeyToInspect) in this table.";"Запрос выполнен к данным (XObjectkey как ObjectKeyToInspect) этой таблицы."
DialogColumn;Commentary;"The request approval is valid until the given time.";"The request approval is valid until the given time.";"Утверждение по запросу действует до указанного времени."
DialogColumn;Commentary;"The request is valid from the given point in time.";"The request is valid from the given point in time.";"Запрос действителен с указанного момента времени."
DialogColumn;Commentary;"The request is valid up to the given point in time.";"The request is valid up to the given point in time.";"Запрос действителен вплоть до указанного момента времени."
DialogColumn;Commentary;"The request template can be used by all employees.";"The request template can be used by all employees.";"Шаблон запроса может применяться любым сотрудником."
DialogColumn;Commentary;"The request was made for a workdesk.";"The request was made for a workdesk.";"Сделан запрос на рабочее место."
DialogColumn;Commentary;"The requested assignment.";"The requested assignment.";"Запрошенное назначение."
DialogColumn;Commentary;"The resource is not inherited by employees with a security risk.";"The resource is not inherited by employees with a security risk.";"Ресурс не наследуется сотрудниками с риском безопасности."
DialogColumn;Commentary;"The service item can be obtained from this manufacturer.";"The service item can be obtained from this manufacturer.";"Элемент услуги может быть приобретен у этого изготовителя."
DialogColumn;Commentary;"The service item cannot be requested anymore. Does not affect existing requests .";"The service item cannot be requested anymore. Does not affect existing requests .";"Элемент услуги более не может быть запрошен. Не касается существующих запросов."
DialogColumn;Commentary;"The target system is available in the compliance rule wizard for creating queries.";"The target system type is available in the compliance rule wizard for creating queries.";"Тип целевой системы доступен в мастере нормативных правил для создания запросов."
DialogColumn;Commentary;"The template has been release for use.";"The template has been release for use.";"Шаблон выпущен для использования."
DialogColumn;Commentary;"The type of calculation used to determine the risk index for the column.";"The type of calculation used to determine the risk index for the column.";"Тип расчета, применяемый для определения индекса риска данного столбца."
DialogColumn;Commentary;"The unsubscription should apply at the time point.";"The unsubscription should become effective at this time.";"Отказ от подписки должен вступить в силу в это время."
DialogColumn;Commentary;"The whole approval process is aborted if the time is exceeded. Approver’s actual work time is taken into account in the calculation of working hours.";"The whole approval process is aborted if the time is exceeded. Approver’s actual work time is taken into account in the calculation of working hours.";"При превышении этого времени прерывается весь процесс утверждения. При расчете рабочих часов принимается во внимание фактическое время работы утверждающего."
DialogColumn;Commentary;"This application role may not be given as secondary assignment for employees, workdesks, device in combination with the base application role.";"This application role may not be given as secondary assignment for employees, workdesks, device in combination with the base application role.";"Эта роль в приложении не может служить вторичным назначением для сотрудников, рабочих мест, устройства в сочетании с базовой прикладной ролью."
DialogColumn;Commentary;"This business role may not be given as secondary assignment for employees, workdesks, device in combination with the base role.";"This business role may not be given as secondary assignment for employees, workdesks, device in combination with the base role.";"Эта бизнес-роль не может служить вторичным назначением для сотрудников, рабочих мест, устройства в сочетании с базовой ролью."
DialogColumn;Commentary;"This cost center may not be given as secondary assignment for employees, workdesks, devices in combination with the base cost center.";"This cost center may not be given as secondary assignment for employees, workdesks, devices in combination with the base cost center.";"Этот центр учета затрат не может служить вторичным назначением для сотрудников, рабочих мест, устройства в сочетании с базовым центром учета затрат."
DialogColumn;Commentary;"This department may not be given as secondary assignment for employees, workdesks, devices in combination with the base department.";"This department may not be given as secondary assignment for employees, workdesks, devices in combination with the base department.";"Этот отдел не может служить вторичным назначением для сотрудников, рабочих мест, устройства в сочетании с базовым отделом."
DialogColumn;Commentary;"This device object can be connected to a PC (or workdesk) as local peripheral.";"This device object can be connected to a PC (or workdesk) as local peripheral.";"Этот объект устройства может быть подключен к ПК (или рабочей станции) в качестве локальной периферии."
DialogColumn;Commentary;"This entry is excluded from the test while the ComplianceRule.IsCrossPersonCheck is false.";"This entry is excluded from the test while the ComplianceRule.IsCrossPersonCheck is false.";"Эта запись исключается из теста до тех пор, пока значение ComplianceRule.IsCrossPersonCheck является ложным."
DialogColumn;Commentary;"This group includes permissions, form assignments, menu items and program functions for role-based  authentication. This group can be allocated to %Globals.QIM_ProductNameShort% application roles and is assigned to dynamically determined system users. A direct assignment to non-dynamic system user is not allowed.";"This group includes permissions, form assignments, menu items and program functions for role-based  authentication. This group can be allocated to %Globals.QIM_ProductNameShort% application roles and is assigned to dynamically determined system users. A direct assignment to non-dynamic system user is not allowed.";"В эту группу включены разрешения, назначения форм, пункты меню и программные функции для проверки подлинности на основе ролей. Эта группа может быть выделена для роли приложения %Globals.QIM_ProductNameShort% и назначена динамически определенным системным пользователям. Не допускается прямое назначение системному пользователю, не являющемуся динамическим."
DialogColumn;Commentary;"This location may not be given as secondary assignment for employees, workdesks, devices in combination with the base location.";"This location may not be given as secondary assignment for employees, workdesks, devices in combination with the base location.";"Этот участок не может служить вторичным назначением для сотрудников, рабочих мест, устройства в сочетании с базовым участком."
DialogColumn;Commentary;"This option specifies whether a delegation or a coordination structure should be mapped. The direction of inheritance is valid for the complete role class. This option has to be set to map a delegation structure, it remains disabled for a coordination structure.";"This option specifies whether a delegation or a coordination structure should be mapped. The direction of inheritance is valid for the complete role class. This option has to be set to map a delegation structure, it remains disabled for a coordination structure.";"Этот параметр определяет, следует ли устанавливать соответствие со структурой делегирования или координирования. Направление наследования имеет значение для полных классов ролей. Этот параметр следует задать для структуры делегирования, он остается деактивированным в случае структуры координирования."
DialogColumn;Commentary;"This product may be optionally requested at the same time.";"This product may be optionally requested at the same time.";"Этот продукт может быть дополнительно запрошен в то же время."
DialogColumn;Commentary;"This product may not be requested at the same time.";"This product may not be requested at the same time.";"Этот продукт не может быть запрошен в то же время."
DialogColumn;Commentary;"This product must be requested at the same time.";"This product must be requested at the same time.";"Этот продукт должен быть запрошен в то же время."
DialogColumn;Commentary;"This resource can only be requested through the IT Shop. The IT Shop approval process is decided through the resource allocation. A direct allocation of the resource to employees and non-IT Shop roles is therefore not possible.";"This resource can only be requested through the IT Shop. The IT Shop approval process is decided through the resource allocation. A direct allocation of the resource to employees and non-IT Shop roles is therefore not possible.";"Этот ресурс может быть только запрошен через ИТ-супермаркет. Для присвоения ресурса требуется процесс утверждения ИТ-супермаркета. По этой причине прямое присвоение ресурса сотрудникам и ролям, не относящимся к ИТ-супермаркету, невозможно."
DialogColumn;Commentary;"This resource is directly assigned to all employees automatically.";"This resource is directly assigned to all employees automatically.";"Этот ресурс автоматически назначается всем сотрудникам."
DialogColumn;Commentary;"This rule is a working copy of an existing rule, it is not active and can be used for modifying requirements.";"This rule is a working copy of an existing rule, it is not active and can be used for modifying requirements.";"Это правило является рабочей копией существующего правила, оно неактивно и может использоваться для изменения требований."
DialogColumn;Commentary;"This rule is not taken into account, no entries are generated in PersonInNonCompliance.";"This rule is not taken into account, no entries are generated in PersonInNonCompliance.";"Это правило не принимается в расчет, записи в поле PersonInNonCompliance не формируются."
DialogColumn;Commentary;"This status is a closing status.";"This status is a closing status.";"Этот статус — завершающий."
DialogColumn;Commentary;"This status is a success status.";"This status is a success status.";"Этот статус говорит об успехе."
DialogColumn;Commentary;"This system role can only be requested via the IT Shop. The system role assignment is decided though the IT Shop approval procedure. A direct assignment of the system to employees and non-IT Shop roles is therefore not possible.";"This system role can only be requested via the IT Shop. The system role assignment is decided though the IT Shop approval procedure. A direct assignment of the system to employees and non-IT Shop roles is therefore not possible.";"Эта системная роль может быть только запрошена через ИТ-супермаркет. Решение о назначении системной роли принимается по процедуре утверждения ИТ-супермаркета. По этой причине прямое присвоение системной роли сотрудникам и ролям, не относящимся к ИТ-супермаркету, невозможно."
DialogColumn;Commentary;"Time at which approver should receive an email reminder.";"Time at which approver should receive an email reminder.";"Время, в которое утверждающий должен получить напоминание по электронной почте."
DialogColumn;Commentary;"Time at which workflow should be continued with automatic approval.";"Time at which workflow should be continued with automatic approval.";"Время, когда следует продолжить процедуру с автоматическим утверждением."
DialogColumn;Commentary;"Time of approval.";"Time of approval.";"Время утверждения."
DialogColumn;Commentary;"Time of cancellation and deactivation.";"Time of cancellation and deactivation.";"Время отмены и деактивации."
DialogColumn;Commentary;"Time of successful distribution.";"Time of successful distribution.";"Время успешного распределения."
DialogColumn;Commentary;"To be used freely to meet categorizations.";"To be used freely to meet categorizations.";"Для свободного использования в целях соответствия категоризации."
DialogColumn;Commentary;"Total disk capacity.";"Total disk capacity.";"Общее место на диске."
DialogColumn;Commentary;"Town.";"Town.";"Нас. пункт."
DialogColumn;Commentary;"Transfer rate (of modems) in KBit/s.";"Transfer rate (of modems) in KBit/s.";"Скорость передачи (модемов) в КБит/с."
DialogColumn;Commentary;"Transparency index for this functional area.";"Transparency index for this functional area.";"Индекс прозрачности данной функциональной области."
DialogColumn;Commentary;"Type for permissions control.";"Type for permissions control.";"Тип механизма контроля разрешений."
DialogColumn;Commentary;"Type of approval made.";"Type of approval made.";"Тип поставленного утверждения."
DialogColumn;Commentary;"Type of approver (normal, fallback or chief approval team).";"Type of approver (normal, fallback or chief approval team).";"Тип утверждающего (обычная, резервная или главная группа утверждения)."
DialogColumn;Commentary;"Type of assignment - options are: ""Membership"", ""HeadStructure"", ""HeadPerson"".";"Type of assignment - options are: ""Membership"", ""HeadStructure"", ""HeadPerson"".";"Тип назначения — варианты: ""Membership"", ""HeadStructure"", ""HeadPerson""."
DialogColumn;Commentary;"Type of individual identity.";"Type of individual identity.";"Тип индивидуальных идентификационных данных."
DialogColumn;Commentary;"Type of job.";"Type of job.";"Тип задачи."
DialogColumn;Commentary;"Unique 8 digit object ID (for SAP HR and org management).";"Unique 8 digit object ID (for SAP HR and org management).";"Уникальный 8-значный идентификатор объекта (для управления SAP HR и org)."
DialogColumn;Commentary;"Unique country code.";"Unique country code.";"Уникальный код страны."
DialogColumn;Commentary;"Unique ID for %Globals.QIM_ProductNameShort% application role.";"Unique ID for %Globals.QIM_ProductNameShort% application role.";"Уникальный идентификатор роли %Globals.QIM_ProductNameShort%."
DialogColumn;Commentary;"Unique ID for administrating the object in the target system.";"Unique ID for administrating the object in the target system.";"Уникальный идентификатор для администрирования объекта в целевой системе."
DialogColumn;Commentary;"Unique ID for asset class.";"Unique ID for asset class.";"Уникальный идентификатор для класса активов."
DialogColumn;Commentary;"Unique ID for asset type.";"Unique ID for asset type.";"Уникальный идентификатор для типа актива."
DialogColumn;Commentary;"Unique ID for auxiliary table entry, compliance check for assignment requests.";"Unique ID for auxiliary table entry, compliance check for assignment requests.";"Уникальный идентификатор для вспомогательной записи таблицы, проверки нормоконтроля для запросов назначений."
DialogColumn;Commentary;"Unique ID for auxiliary table entry, rule violations for assignment requests.";"Unique ID for auxiliary table entry, rule violations for assignment requests.";"Уникальный идентификатор для вспомогательной записи таблицы, нарушений правил для запросов назначений."
DialogColumn;Commentary;"Unique ID for employee that violated a compliance rule due to the request.";"Unique ID for employee that violated a compliance rule due to the request.";"Уникальный идентификатор для сотрудника, нарушившего норму по причине запроса."
DialogColumn;Commentary;"Unique ID for employee who can delegate.";"Unique ID for employee who can delegate.";"Уникальный идентификатор для сотрудника, способного к делегированию."
DialogColumn;Commentary;"Unique ID for parent application role.";"Unique ID for parent application role.";"Уникальный идентификатор для родительской роли в приложении."
DialogColumn;Commentary;"Unique ID for role class.";"Unique ID for role class.";"Уникальный идентификатор для класса ролей."
DialogColumn;Commentary;"Unique ID for role that should be entered in the rule violation.";"Unique ID for role that should be entered in the rule violation.";"Уникальный идентификатор для роли, которую следует указать в нарушении правила."
DialogColumn;Commentary;"Unique ID for the cart.";"Unique ID for the cart.";"Уникальный идентификатор для корзины."
DialogColumn;Commentary;"Unique ID for the request template.";"Unique ID for the request template.";"Уникальный идентификатор для шаблона запроса."
DialogColumn;Commentary;"Unique key for calculation function.";"Unique key for calculation function.";"Уникальный идентификатор функции расчета."
DialogColumn;Commentary;"Unique number within a cart.";"Unique number within a cart.";"Уникальный номер в пределах корзины."
DialogColumn;Commentary;"Unique property group ID.";"Unique property group ID.";"Уникальный идентификатор группы свойств."
DialogColumn;Commentary;"Unique reason identifier.";"Unique reason identifier.";"Идентификатор уникальной причины."
DialogColumn;Commentary;"Unique rule identifier.";"Unique rule identifier.";"Уникальный идентификатор правила."
DialogColumn;Commentary;"Unique service item identifier.";"Unique service item identifier.";"Уникальный идентификатор элемента услуги."
DialogColumn;Commentary;"Unique system role ID.";"Unique system role ID.";"Уникальный идентификатор системной роли."
DialogColumn;Commentary;"URL, that links directly to the manufaturer's application product page.";"URL, that links directly to the manufaturer's application product page.";"URL, ведущий напрямую на страницу продукта от разработчиков приложения."
DialogColumn;Commentary;"Usage label.";"Usage label.";"Ярлык потребления."
DialogColumn;Commentary;"Usage type of the standard reason. To filter the standard reasons, each standard reason can be assigned to one or more usage types.";"Usage type of the standard reason. To filter standard reasons in the Web Portal, assign one or more usage types.";"Тип потребления в соответствии со стандартной причиной. Чтобы отфильтровать стандартные причины на веб-портале, привяжите один или несколько типов потребления."
DialogColumn;Commentary;"User account alias for additional identification.";"User account alias for additional identification.";"Псевдоним учетной записи пользователя для дополнительной идентификации."
DialogColumn;Commentary;"User account department.";"User account department.";"Отдел учетной записи пользователя."
DialogColumn;Commentary;"User account identifier.";"User account identifier.";"Идентификатор учетной записи пользователя."
DialogColumn;Commentary;"User account password (encrypted).";"User account password (encrypted).";"Пароль учетной записи пользователя (зашифрован)."
DialogColumn;Commentary;"User identifier.";"User identifier.";"Идентификатор пользователя."
DialogColumn;Commentary;"User website.";"User website.";"Веб-сайт пользователя."
DialogColumn;Commentary;"User's first name.";"User's first name.";"Личное имя пользователя."
DialogColumn;Commentary;"User's initials.";"User's initials.";"Инициалы пользователя."
DialogColumn;Commentary;"User's service name.";"User's service name.";"Служебное имя пользователя."
DialogColumn;Commentary;"Valid until.";"Valid until.";"Действует до."
DialogColumn;Commentary;"Value of sales tax in percent.";"Value of sales tax in percent.";"Значение налога с продаж в процентах."
DialogColumn;Commentary;"Vertical scannable size.";"Vertical scannable size.";"Размер области сканирования в вертикальной плоскости."
DialogColumn;Commentary;"Visiting address.";"Visiting address.";"Адрес для посещений."
DialogColumn;Commentary;"Visiting time.";"Visiting time.";"Время для посещений."
DialogColumn;Commentary;"Workdesk comment.";"Workdesk comment.";"Комментарий к рабочему месту."
DialogColumn;Commentary;"Workdesk fax number.";"Workdesk fax number.";"Номер факса рабочего места."
DialogColumn;Commentary;"Workdesk identifier.";"Workdesk identifier.";"Идентификатор рабочего места."
DialogColumn;Commentary;"Workdesk inspection date.";"Workdesk inspection date.";"Дата инспекции рабочего места."
DialogColumn;Commentary;"Workdesk installation date.";"Workdesk installation date.";"Дата установки рабочего места."
DialogColumn;Commentary;"Workdesk status identifier.";"Workdesk status identifier.";"Идентификатор статуса рабочего места."
DialogColumn;Commentary;"Workdesk status label.";"Workdesk status label.";"Ярлык статуса рабочего места."
DialogColumn;Commentary;"Workdesk type identifier.";"Workdesk type identifier.";"Идентификатор типа рабочего места."
DialogColumn;Commentary;"Workdesk type name.";"Workdesk type name.";"Имя типа рабочего места."
DialogColumn;Commentary;"Workdesk type rental price.";"Workdesk type rental price.";"Арендная ставка типа рабочего места."
DialogColumn;Commentary;"Workdesks do not inherit these organization assignments. Inheritance can be enabled for this and any child roles through sharing.";"Workdesks do not inherit these organization assignments. Inheritance can be enabled for this and any child roles through sharing.";"Рабочие места не наследуют этих организационных назначений. Наследование может быть включено для этой роли и любой дочерней роли посредством общего доступа."
DialogColumn;Commentary;"Workflow, which is used in cancellation of an approved order by a different person.";"Workflow that is used when another employee cancels a request that has already been approved.";"Рабочий процесс, который используется, если другой сотрудник отменяет уже утвержденный запрос."
DialogColumn;Commentary;"Workflow, which is used in renewal of an approved order. Is no workflow defined, the approval workflow is taken.";"Workflow, which is used in renewal of an approved order. Is no workflow defined, the approval workflow is taken.";"Процедура, по которой будет происходить обновление утвержденного заказа. Если процедура не задана, применяется процедура утверждения."
DialogColumn;Commentary;"ZIP code.";"ZIP code.";"Почтовый индекс."
DialogColumn;FormatScript;"{0}' is not a valid SMTP mail address";"'{0}' is not a valid SMTP mail address.";"""{0}"" не является верным почтовым адресом SMTP."
DialogColumn;FormatScript;"An automatic decision can not requires additional text.";"An automatic decision does not require additional reasoning.";"Для автоматического решения не требуется дополнительное основание."
DialogColumn;FormatScript;"Dynamic roles are not allowed for this type of node.";"Dynamic roles are not allowed for this node type.";"Динамические роли не допускаются для этого типа узла."
DialogColumn;FormatScript;"It is not permitted to be your own manager.";"It is not permitted to be your own manager.";"Недопустимо быть своим собственным менеджером."
DialogColumn;FormatScript;"The format check found an error - Please enter a correct date.";"The format check found an error - Enter a correct date.";"При проверке формата обнаружена ошибка — введите правильную дату."
DialogColumn;FormatScript;"Value must be greater than 0 but not greater than 999.";"Value must be greater than 0 but not greater than 999.";"Значение должно быть больше 0 и не должно превышать 999."
DialogColumn;FormatScript;"Weighting / Change value must be greater than 0 but not greater than 1.";"Weighting / Change value must be greater than 0 but not greater than 1.";"Вес/Сменное значение должно быть больше 0, но не больше 1."
DialogColumn;Template;"The specified ObjectKey was invalid.";"The specified ObjectKey was invalid.";"Указанное значение ObjectKey недействительно."
DialogDashBoardContent;ElementName;"Average risk index";"Average risk index";"Средний индекс риска"
DialogDashBoardContent;ElementName;"between 0.25 and 0.50";"between 0.25 and 0.50";"между 0,25 и 0,50"
DialogDashBoardContent;ElementName;"between 0.50 and 0.75";"between 0.50 and 0.75";"между 0,50 и 0,75"
DialogDashBoardContent;ElementName;"Cost centers";"Cost centers";"Центры учета затрат"
DialogDashBoardContent;ElementName;"Cross-organizational person rights";"Cross-organizational person rights";"Межорганизационные права сотрудников"
DialogDashBoardContent;ElementName;"Denied";"Denied";"Отклонено"
DialogDashBoardContent;ElementName;"Departments";"Departments";"Отделы"
DialogDashBoardContent;ElementName;"Disabled";"Disabled";"Деактивировано"
DialogDashBoardContent;ElementName;"Employees";"Employees";"Сотрудники"
DialogDashBoardContent;ElementName;"Enabled";"Enabled";"Включено"
DialogDashBoardContent;ElementName;"Entitlements";"Entitlements";"Полномочия"
DialogDashBoardContent;ElementName;"Externals";"Externals";"Внешние"
